entry_ts,exit_ts,symbol,qty,entry_price,exit_price,pnl,hold_sec,hold_min,exit_reason,trailed,entry_score,era,symbol_resolved
2026-06-29 15:40:16,2026-06-29 15:45:27,TQQQ,10.805992,77.11,77.049848,-0.65,310.5,5.18,trend_break,0,3.9e-05,leveraged,logged
2026-06-29 15:31:15,2026-06-29 15:55:34,SQQQ,21.755875,38.31,38.299888,-0.22,1459.3,24.32,eod_flat,0,0.001227,leveraged,logged
,2026-06-29 15:55:54,SQQQ,0.0,0.0,0.0,0.0,nan,nan,eod_flat,0,,leveraged,logged
2026-06-30 12:59:11,2026-06-30 13:07:15,SQQQ,22.935591,36.34,36.220099,-2.75,483.6,8.06,trend_break,0,0.000156,leveraged,logged
2026-06-30 12:58:20,2026-06-30 13:30:47,TQQQ,10.290849,80.96,80.950283,-0.1,1947.6,32.46,trend_break,0,0.000505,leveraged,logged
2026-06-30 13:15:19,2026-06-30 13:45:16,SQQQ,22.954546,36.31,36.249881,-1.38,1796.7,29.94,trend_break,0,0.000652,leveraged,logged
2026-06-30 13:48:21,2026-06-30 14:20:21,SQQQ,22.954546,36.31,36.259901,-1.15,1919.5,31.99,trend_break,0,0.0,leveraged,logged
2026-06-30 14:52:19,2026-06-30 15:00:18,TQQQ,10.2516,81.28,81.197086,-0.85,478.7,7.98,trend_break,0,0.001837,leveraged,logged
2026-06-30 14:56:18,2026-06-30 15:03:16,SQQQ,23.005246,36.23,36.150018,-1.84,418.0,6.97,trend_break,0,0.0,leveraged,logged
2026-06-30 15:34:16,2026-06-30 15:37:22,TQQQ,10.240261,81.38,81.185669,-1.99,186.1,3.1,trend_break,0,-3.7e-05,leveraged,logged
2026-06-30 15:21:17,2026-06-30 15:41:47,SQQQ,23.081718,36.11,36.149858,0.92,1229.4,20.49,unattributed_market_exit,0,0.0,leveraged,logged
2026-07-01 10:18:19,2026-07-02 12:00:37,SQQQ,22.477745,37.08,39.4499,53.27,92537.7,1542.29,take_profit,0,0.000252,leveraged,logged
2026-07-02 12:01:37,2026-07-06 14:20:21,SQQQ,21.073597,39.55,38.604741,-19.92,353925.0,5898.75,unattributed_market_exit,0,0.003771,leveraged,logged
2026-07-07 14:14:17,2026-07-07 14:49:34,SQQQ,20.951723,39.77,40.278311,10.65,2116.2,35.27,take_profit,0,0.000644,leveraged,logged
2026-07-07 14:50:15,2026-07-07 14:59:06,UVXY,34.849436,23.92,24.060031,4.88,531.2,8.85,hard_stop_synthetic,0,0.021672,leveraged,logged
2026-07-07 14:59:52,2026-07-07 15:02:44,UVXY,34.589041,24.1,24.189913,3.11,172.1,2.87,hard_stop_synthetic,0,0.013982,leveraged,logged
2026-07-07 15:03:25,2026-07-07 15:05:10,UVXY,34.446052,24.2,24.2,0.0,105.1,1.75,hard_stop_synthetic,0,0.002429,leveraged,logged
2026-07-07 15:06:12,2026-07-07 15:12:34,UVXY,34.431819,24.21,24.329947,4.13,382.1,6.37,hard_stop_synthetic,0,0.003684,leveraged,logged
2026-07-07 14:50:25,2026-07-07 15:15:37,SQQQ,20.73277,40.2,40.709821,10.57,1511.8,25.2,take_profit,0,0.010583,leveraged,logged
2026-07-07 15:16:19,2026-07-07 15:34:46,SQQQ,20.457894,40.74,40.490219,-5.11,1107.4,18.46,hard_stop_synthetic,0,0.005087,leveraged,logged
2026-07-07 15:31:18,2026-07-07 15:40:38,TQQQ,11.57935,71.964181,71.509924,-5.26,559.6,9.33,hard_stop_synthetic,0,0.00445,leveraged,logged
